x accelerometer,y accelerometer,z accelerometer,x gyro,y gyro,z gyro,surface
0.158203,-0.018799,-1.063477,1.770019,0.595093,-1.876831,concrete
-0.133301,0.02002,-1.266846,-0.534058,1.358032,-0.396728,concrete
-0.063965,-0.009766,-0.995361,0.62561,1.174927,-1.541138,concrete
-0.047607,-0.086426,-0.800293,-3.662109,-0.686645,-2.89917,concrete
-0.205811,-0.076172,-0.714111,-2.822876,-4.974365,-1.525879,concrete
0.230469,-0.294678,-1.203369,3.52478,-3.509521,-1.556396,concrete
0.244629,-0.041504,-1.036133,4.882813,1.174927,-2.120972,concrete
-0.051025,0.115479,-1.052246,-1.00708,2.39563,0.579834,concrete
-0.172607,-0.107666,-1.047852,-1.861572,1.00708,-0.076294,concrete
-0.152344,-0.095459,-0.944336,0.915527,-1.800537,-3.677368,concrete
0.032715,-0.127197,-0.925049,2.548218,-2.471924,-4.608154,concrete
0.178223,0.005371,-0.966064,2.349854,0.549316,-2.426147,concrete
-0.024414,0.018311,-1.033447,-0.640869,3.326416,-2.746582,concrete
-0.161865,-0.138428,-1.034668,1.480102,2.563476,-3.02124,concrete
-0.145508,0.03833,-1.043457,2.349854,-0.213623,-3.250122,concrete
0.172363,0.05249,-1.013184,2.120972,0.137329,-4.714966,concrete
-0.00415,-0.044922,-0.986328,0.854492,2.746582,-4.333496,concrete
-0.131104,-0.046143,-0.928467,-0.50354,1.907349,-1.754761,concrete
-0.11792,-0.105713,-1.020752,3.051758,0.915527,-1.266479,concrete
-0.012207,0.032959,-1.126709,3.936767,-0.152588,-3.005981,concrete
0.045654,0.041504,-0.991211,1.602173,-0.411987,-2.532959,concrete
-0.046387,-0.010254,-0.916016,0.823975,1.266479,0.305176,concrete
-0.095947,-0.073242,-1.151123,0.030518,1.922607,1.434326,concrete
-0.125,-0.095459,-1.001953,-0.030518,0.228882,0.366211,concrete
-0.064941,-0.088867,-0.939941,0.946045,-0.869751,-0.030518,concrete
0.039063,-0.083008,-1.040771,0.869751,-0.50354,0.854492,concrete
-0.078125,0.016357,-0.999268,-0.137329,-0.610352,0.991821,concrete
0.01001,-0.066406,-1.000977,-0.869751,-0.900268,0.045776,concrete
0.005127,-0.13916,-1.08374,-0.808716,0.274658,0.961304,concrete
-0.0625,-0.043213,-1.006348,-0.427246,0.427246,1.190186,concrete
-0.012939,-0.048096,-0.876465,-1.190186,-0.259399,0.473022,concrete
0.004883,-0.075684,-0.94458,0.244141,-0.137329,0.656128,concrete
0.018555,-0.155273,-1.008301,1.739502,0.579834,1.51062,concrete
-0.010986,0.024658,-1.018066,1.63269,0.915527,1.541138,concrete
0.008789,0.028076,-1.045654,1.754761,0.671387,-0.259399,concrete
-0.016602,-0.08667,-0.995605,-0.076294,1.068115,0.457764,concrete
-0.087158,-0.060303,-0.984131,1.281738,1.541138,1.525879,concrete
-0.042236,-0.015381,-1.051025,0.106812,0.823975,0.808716,concrete
-0.047607,-0.012695,-0.979004,1.022339,0.656128,0.411987,concrete
-0.001709,-0.014893,-1.057861,1.00708,-0.38147,-0.12207,concrete
0.074707,-0.092529,-0.977051,1.327515,-0.137329,-0.061035,concrete
-0.062988,0.035645,-1.080322,1.251221,1.068115,0.488281,concrete
0.003418,0.025146,-1.043701,0.473022,0.015259,-1.12915,concrete
0.047119,-0.061768,-0.918701,0.854492,0.320435,-0.320435,concrete
-0.061035,-0.091309,-1.003906,-0.350952,1.571655,2.655029,concrete
-0.15332,-0.035156,-1.038086,0.38147,1.220703,2.029419,concrete
0.045898,-0.007324,-1.102295,0.183105,-1.098633,-0.534058,concrete
0.380371,-0.272705,-1.256104,2.13623,2.670288,-0.534058,concrete
-0.095947,0.001465,-1.093506,1.00708,8.19397,-0.823975,concrete
-0.369629,0.037842,-0.635742,-6.210327,4.455566,-1.89209,concrete
-0.072754,-0.022461,-0.756592,-0.50354,-1.571655,-0.457764,concrete
0.083984,-0.023682,-1.145996,1.00708,-2.243042,-2.044678,concrete
0.01709,-0.019287,-1.148682,-0.244141,0.12207,-5.401611,concrete
0.124023,-0.061279,-0.911133,0.564575,-0.823975,-5.233764,concrete
0.131348,-0.009277,-0.929443,0.274658,0.518799,-3.219604,concrete
-0.134277,-0.078125,-0.899658,0.228882,1.190186,-1.312256,concrete
-0.053955,-0.05127,-1.038818,1.831055,1.266479,0.473022,concrete
0.087158,-0.033203,-1.107422,3.189087,1.983642,-0.259399,concrete
0.002686,-0.092285,-0.975586,2.288818,1.998901,-0.38147,concrete
0.008057,-0.008301,-1.008789,2.716064,1.342773,0.244141,concrete
0.002197,0.008057,-1.03833,2.212524,1.312256,-0.457764,concrete
-0.015137,-0.02417,-1.126709,1.89209,1.739502,-1.800537,concrete
-0.075439,-0.044434,-1.018311,0.549316,0.732422,-2.334595,concrete
-0.039307,0.050537,-1.022461,-0.762939,-0.534058,-3.52478,concrete
-0.029053,-0.009766,-0.985352,0.198364,-0.442505,-4.852295,concrete
